Sparsification fractions,Ensemble_rmse_values_Train,Ensemble_rmse_values_Test,Ensemble_rmse_values_OOD_EXP,Ensemble_rmse_values_OOD_MD
0.4,2.652589,22.626880644650075,33.357140959454696,63.471176892229636
0.401,2.6544068,22.640968552270095,33.357140959454696,63.471176892229636
0.402,2.6553845,22.640968552270095,33.357140959454696,63.32626421903386
0.403,2.6572056,22.666765526373172,33.357140959454696,63.40758711593782
0.404,2.6591365,22.679206825578355,33.357140959454696,63.40758711593782
0.405,2.660889,22.679206825578355,33.45760756148652,63.44915147761953
0.406,2.6628964,22.706701324654663,33.45760756148652,63.44915147761953
0.40700000000000003,2.6646214,22.722537220306613,33.45760756148652,62.630705535912654
0.40800000000000003,2.6668327,22.722537220306613,33.45760756148652,62.630705535912654
0.40900000000000003,2.6686826,22.706366760384597,33.53587566096876,62.532001126997876
0.41000000000000003,2.6521785,22.677190740280455,33.53587566096876,62.56272928811918
0.41100000000000003,2.6533523,22.705030996963902,33.53587566096876,62.56272928811918
0.41200000000000003,2.6543996,22.705030996963902,33.53587566096876,62.603238604299634
0.41300000000000003,2.655852,22.73168363761474,33.23152755048574,62.603238604299634
0.41400000000000003,2.6580594,22.745557562003995,33.23152755048574,62.68592297731718
0.41500000000000004,2.657841,22.745557562003995,33.23152755048574,62.68592297731718
0.41600000000000004,2.6600652,22.731899606789785,33.23152755048574,62.773084545847674
0.417,2.6618636,22.759818396631573,33.23528645752572,62.84584873369874
0.418,2.6639152,22.759818396631573,33.23528645752572,62.84584873369874
0.419,2.6657798,22.313234555394054,33.23528645752572,62.89904082709131
0.42,2.639222,22.328026391533893,33.23528645752572,62.89904082709131
0.421,2.6402462,22.328026391533893,33.20139954204257,62.98804390684892
0.422,2.6419778,22.323234637666637,33.20139954204257,62.98804390684892
0.423,2.6432903,22.348866891419544,33.20139954204257,63.05238865972226
0.424,2.6451185,22.348866891419544,33.20139954204257,63.05238865972226
0.425,2.6470299,22.376186339666503,33.3181400418051,63.12266509875905
0.426,2.6489534,22.40417862013001,33.3181400418051,63.193678772214895
0.427,2.650329,22.424912375649576,33.3181400418051,63.193678772214895
0.428,2.6519706,22.424912375649576,33.3181400418051,63.18402800064837
0.429,2.6540425,22.347364503129793,33.3181400418051,63.18402800064837
0.43,2.6556199,22.164610803459333,33.37743285927806,63.250425723607684
0.431,2.6465445,22.164610803459333,33.37743285927806,63.250425723607684
0.432,2.6480665,22.190470947143375,33.37743285927806,63.33303109897004
0.433,2.6498532,22.218561232371204,33.37743285927806,63.405567433176444
0.434,2.651502,22.218561232371204,33.483377720342745,63.405567433176444
0.435,2.6463745,22.229282105681584,33.483377720342745,63.501650638536255
0.436,2.6484315,22.215160862248034,33.483377720342745,63.501650638536255
0.437,2.6506429,22.215160862248034,33.483377720342745,63.56992232672625
0.438,2.6523197,22.229080954715656,33.60637045962065,63.56992232672625
0.439,2.654612,22.25720140800074,33.60637045962065,63.536134643262514
0.44,2.651701,22.27190796881427,33.60637045962065,63.62766252018579
0.441,2.652606,22.27190796881427,33.60637045962065,63.62766252018579
0.442,2.654611,22.290664434727198,32.986168750199624,63.66997008140138
0.443,2.6559653,22.306455551801562,32.986168750199624,63.66997008140138
0.444,2.6580453,22.306455551801562,32.986168750199624,63.765964937383764
0.445,2.6600966,22.335446926744844,32.986168750199624,63.765964937383764
0.446,2.6618538,22.345432151429105,33.067260993307265,63.79028245035897
0.447,2.6633415,22.345432151429105,33.067260993307265,63.87540274042982
0.448,2.6655757,22.310257749094774,33.067260993307265,63.87540274042982
0.449,2.6670885,22.339426060331785,33.067260993307265,63.93420875578048
0.45,2.6694503,22.339426060331785,33.191916823726224,63.93420875578048
0.451,2.6714945,22.368251263990047,33.191916823726224,64.01764956512748
0.452,2.673698,22.387526919589995,33.191916823726224,64.01764956512748
0.453,2.6755638,21.574376393084968,33.191916823726224,63.98102653070967
0.454,2.6772773,21.574376393084968,33.191916823726224,63.98102653070967
0.455,2.6774333,21.463087679457285,33.210264773301795,64.08440348505334
0.456,2.6794834,21.47973315746853,33.210264773301795,64.16931145357007
0.457,2.681582,21.47973315746853,33.210264773301795,64.16931145357007
0.458,2.684006,21.44034056248452,33.210264773301795,64.23485939562278
0.459,2.6859403,21.45999332295215,33.29248424977965,64.23485939562278
0.46,2.6884263,21.45999332295215,33.29248424977965,64.16137602414608
0.461,2.69041,21.471898914526303,33.29248424977965,64.16137602414608
0.462,2.692369,21.500372596938398,33.29248424977965,64.26646861974295
0.463,2.6942165,21.500372596938398,33.41305934355484,63.62940023715468
0.464,2.695372,21.529329323530263,33.41305934355484,63.62940023715468
0.465,2.6974316,21.547840020138963,33.41305934355484,63.4482725204648
0.466,2.6992924,21.567037586607444,33.41305934355484,63.4482725204648
0.467,2.701795,21.567037586607444,33.47478169488382,63.41599598355529
0.468,2.703448,21.42843541436953,33.47478169488382,63.41599598355529
0.46900000000000003,2.7059574,21.457209066619075,33.47478169488382,62.463503542180035
0.47000000000000003,2.7076046,21.457209066619075,33.47478169488382,62.54622505266455
0.47100000000000003,2.7090847,21.46816337657016,32.94800911962902,62.54622505266455
0.47200000000000003,2.3452632,21.43318209369653,32.94800911962902,62.604636619789
0.47300000000000003,2.3471806,21.43318209369653,32.94800911962902,62.604636619789
0.47400000000000003,2.348292,21.461847186761766,32.94800911962902,62.707889742326714
0.47500000000000003,2.3446531,21.452597542848096,33.075135811427316,62.707889742326714
0.47600000000000003,2.3465729,21.452597542848096,33.075135811427316,62.80259275695364
0.47700000000000004,2.3485394,21.45102127474404,33.075135811427316,62.80259275695364
0.47800000000000004,2.3502362,21.479451528912616,33.075135811427316,62.79725179791711
0.47900000000000004,2.337135,21.479451528912616,33.075135811427316,62.71307174914381
0.48,2.339417,21.503660250137397,33.203798062955414,62.71307174914381
0.481,2.341003,21.532389134770987,33.203798062955414,62.746283458777654
0.482,2.3431344,21.562434941119662,33.203798062955414,62.746283458777654
0.483,2.3446217,21.562434941119662,33.203798062955414,62.84795502378349
0.484,2.3465724,21.58638618350959,33.20218351992331,62.84795502378349
0.485,2.3472548,21.57497188747285,33.20218351992331,62.94736244033747
0.486,2.3494148,21.57497188747285,33.20218351992331,62.90030738758331
0.487,2.3504739,21.605074092357583,33.20218351992331,62.90030738758331
0.488,2.35184,21.605419002720925,33.275932093962325,63.00865004352493
0.489,2.3532612,21.605419002720925,33.275932093962325,63.00865004352493
0.49,2.3555734,21.63582155663455,33.275932093962325,63.11691474182261
0.491,2.357181,21.666164171693413,33.275932093962325,63.11691474182261
0.492,2.3589966,21.666164171693413,33.41167026964067,63.20440942983541
0.493,2.360385,21.42062216609545,33.41167026964067,63.31195099453028
0.494,2.3623672,21.450803293972495,33.41167026964067,63.31195099453028
0.495,2.3640454,21.4625365805173,33.41167026964067,63.3826732116362
0.496,2.3654974,21.4625365805173,33.52386570624905,63.3826732116362
0.497,2.3640666,21.493327996490592,33.52386570624905,63.457128537174285
0.498,2.3659875,21.487240240326894,33.52386570624905,63.457128537174285
0.499,2.367511,21.487240240326894,33.52386570624905,63.52878668169301
0.5,2.368329,21.46563820326957,33.600544690248974,62.88483411767426
0.501,2.369354,21.496644672438574,33.600544690248974,62.88483411767426
0.502,2.3707042,21.496644672438574,33.600544690248974,62.83315095815418
0.503,2.3724103,21.516009954246783,33.600544690248974,62.83315095815418
0.504,2.3735068,21.54461404031419,33.600544690248974,62.91014809999372
0.505,2.3754852,21.54461404031419,33.59802541167658,62.91014809999372
0.506,2.377219,21.575998906594606,33.59802541167658,63.022078585635505
0.507,2.3797042,21.588582039374405,33.59802541167658,63.022078585635505
0.508,2.3817828,21.590931283005055,33.59802541167658,62.18607417374505
0.509,2.3842695,21.590931283005055,33.67645722209102,62.18522183397063
0.51,2.3856444,21.575876238920753,33.67645722209102,62.18522183397063
0.511,2.3876152,21.553022733484735,33.67645722209102,62.21672278671748
0.512,2.3894682,21.553022733484735,33.67645722209102,62.21672278671748
0.513,2.3914247,21.565229623698084,33.471036509496315,62.312112144649525
0.514,2.39327,21.589269328058954,33.471036509496315,62.312112144649525
0.515,2.392997,21.589269328058954,33.471036509496315,62.208849058997096
0.516,2.3951027,21.621372942388042,33.471036509496315,62.24268362282765
0.517,2.3679879,21.652276254315545,33.61430177179824,62.24268362282765
0.518,2.3686786,21.652276254315545,33.61430177179824,62.356542260701865
0.519,2.3701782,21.68406983397627,33.61430177179824,62.356542260701865
0.52,2.3724174,21.71597087920405,33.61430177179824,62.44230098913887
0.521,2.3744571,21.748749624045992,33.665805459809036,62.44230098913887
0.522,2.376864,21.748749624045992,33.665805459809036,62.55739145286375
0.523,2.3787363,21.74139495559353,33.665805459809036,62.67037413533712
0.524,2.3811028,21.757041719822656,33.665805459809036,62.67037413533712
0.525,2.3665311,21.757041719822656,33.8129383727896,62.777185046332356
0.526,2.3678014,21.774234056996548,33.8129383727896,62.777185046332356
0.527,2.3698082,21.8021114554231,33.8129383727896,62.867424852885065
0.528,2.3721662,21.8021114554231,33.8129383727896,62.867424852885065
0.529,2.369646,21.70356186821252,33.8129383727896,62.973539933836726
0.53,2.3710315,21.424371385615817,33.39356861570316,62.973539933836726
0.531,2.373164,21.424371385615817,33.39356861570316,63.04525243547812
0.532,2.3746724,21.39455240120433,33.39356861570316,63.15723016758664
0.533,2.3582633,21.42354584546593,33.39356861570316,63.15723016758664
0.534,2.358557,21.42354584546593,33.20808774006613,63.2761861215712
0.535,2.3605173,21.452596764629266,33.20808774006613,63.2761861215712
0.536,2.3625696,21.47691351350625,33.20808774006613,63.35974872708931
0.537,2.3642492,21.47951987107599,33.20808774006613,63.35974872708931
0.538,2.3669133,21.47951987107599,33.35406510581021,63.48031840886043
0.539,2.3690093,21.4736139227171,33.35406510581021,63.42757030465947
0.54,2.3713307,21.50372344735051,33.35406510581021,63.42757030465947
0.541,2.373728,21.50372344735051,33.35406510581021,63.50172912551218
0.542,2.375832,21.244487026425617,33.48286777228257,63.50172912551218
0.543,2.378092,21.264628770889743,33.48286777228257,63.517305805573415
0.544,2.3801763,21.264628770889743,33.48286777228257,63.517305805573415
0.545,2.3822153,21.29562632134258,33.48286777228257,63.63180047941335
0.546,2.383715,21.32612653185588,33.527930750700875,63.52719729429759
0.547,2.3844557,21.32612653185588,33.527930750700875,63.52719729429759
0.548,2.3865654,21.353022312067942,33.527930750700875,63.6107091948483
0.549,2.3886821,21.14404218374033,33.527930750700875,63.6107091948483
0.55,2.3877647,20.901878762491428,33.61000915182853,63.69835994946515
0.551,2.3894248,20.901878762491428,33.61000915182853,63.69835994946515
0.552,2.389577,20.92578782930438,33.61000915182853,63.07307442248721
0.553,2.3909094,20.92698670271669,33.61000915182853,63.07307442248721
0.554,2.3925376,20.92698670271669,33.61000915182853,63.172998821134534
0.555,2.3943899,20.95754672235076,33.580950706275175,63.246782025416245
0.556,2.3955417,20.968622740934563,33.580950706275175,63.246782025416245
0.557,2.3973124,20.968622740934563,33.580950706275175,63.264990258597805
0.558,2.3994827,20.97873943936433,33.580950706275175,63.264990258597805
0.559,2.4016976,21.012832497992324,33.545560469758584,62.79638899964177
0.56,2.4028063,21.012832497992324,33.545560469758584,62.79638899964177
0.561,2.4048514,20.840804772222825,33.545560469758584,62.60067978126068
0.562,2.407645,20.62515087649978,33.545560469758584,62.70435475038338
0.5630000000000001,2.4095173,20.658346789245524,33.63846337612839,62.70435475038338
0.5640000000000001,2.4096289,20.658346789245524,33.63846337612839,62.829356599505026
0.5650000000000001,2.4055288,20.685433839602503,33.63846337612839,62.829356599505026
0.5660000000000001,2.407908,20.714819003325847,33.63846337612839,62.910105893466294
0.5670000000000001,2.410334,20.714819003325847,33.58271523579942,62.910105893466294
0.5680000000000001,2.4129095,20.733756895243413,33.58271523579942,63.000785928653706
0.5690000000000001,2.413402,20.75784697859955,33.58271523579942,63.109653438080265
0.5700000000000001,2.4159765,20.75784697859955,33.58271523579942,63.109653438080265
0.5710000000000001,2.4173803,20.779429586630688,33.70991852125864,63.22210512620581
0.5720000000000001,2.415581,20.812160494399084,33.70991852125864,63.22210512620581
0.5730000000000001,2.4179316,20.812160494399084,33.70991852125864,63.34315811297451
0.5740000000000001,2.420814,20.845661638841325,33.70991852125864,63.34315811297451
0.5750000000000001,2.4227087,20.78490079935828,33.81379738331575,62.22810922068447
0.5760000000000001,2.4255557,20.591884671767467,33.81379738331575,62.35495664164935
0.577,2.4277306,20.591884671767467,33.81379738331575,62.35495664164935
0.578,2.4300642,20.626358114056863,33.81379738331575,62.3740773003266
0.579,2.432573,20.64138416055158,33.81379738331575,62.3740773003266
0.58,2.4351964,20.64138416055158,33.96260704901608,62.33458754877464
0.581,2.4372842,20.60312379809126,33.96260704901608,62.33458754877464
0.582,2.439523,20.636993803030983,33.96260704901608,62.24364562200825
0.583,2.442331,20.636993803030983,33.96260704901608,62.24364562200825
0.584,2.4434829,20.58791453289222,33.75933760465888,61.18201535926665
0.585,2.4458554,20.621352725524133,33.75933760465888,60.93112574267124
0.586,2.4477103,20.621352725524133,33.75933760465888,60.93112574267124
0.587,2.4503486,20.580998735734525,33.75933760465888,61.03641365123743
0.588,2.4521875,20.603676894604373,33.923016723468976,61.03641365123743
0.589,2.4531248,20.603676894604373,33.923016723468976,61.087082368961696
0.59,2.4555326,20.595362075343388,33.923016723468976,61.087082368961696
0.591,2.3967168,20.35103053400011,33.923016723468976,61.19762440587189
0.592,2.399128,20.38640372859276,34.093073795203026,61.23189915702834
0.593,2.4013164,20.38640372859276,34.093073795203026,61.23189915702834
0.594,2.4036238,20.412731283781756,34.093073795203026,60.95940137794123
0.595,2.4063222,20.436656508542796,34.093073795203026,60.95940137794123
0.596,2.408811,20.436656508542796,34.24597805223664,60.9975945929958
0.597,2.4116974,20.278999511276286,34.24597805223664,60.9975945929958
0.598,2.4127557,20.31543965090036,34.24597805223664,60.98730181055807
0.599,2.4154994,20.31543965090036,34.24597805223664,61.114900872004526
0.6,2.417983,20.350619295856568,34.03921110921577,61.114900872004526
0.601,2.4131577,20.38224737776159,34.03921110921577,61.19141020368955
0.602,2.4160893,20.38224737776159,34.03921110921577,61.19141020368955
0.603,2.4164333,20.39408172358428,34.03921110921577,61.288151020702614
0.604,2.4192536,20.069476785697397,34.03921110921577,61.288151020702614
0.605,2.4020903,20.094573717698832,34.16586892091162,61.235350248928704
0.606,2.4051433,20.094573717698832,34.16586892091162,61.235350248928704
0.607,2.4076111,20.124476422333345,34.16586892091162,61.35801308790182
0.608,2.404596,20.161074196512253,34.16586892091162,61.46034387914912
0.609,2.4065433,20.161074196512253,34.28752991486114,61.46034387914912
0.61,2.4088662,20.191813088037165,34.28752991486114,61.3086117245535
0.611,2.4112728,20.199295276499594,34.28752991486114,61.3086117245535
0.612,2.4141035,20.199295276499594,34.28752991486114,61.44663791700116
0.613,2.3893614,20.219941314597204,34.45865733867187,61.44663791700116
0.614,2.3925328,20.097773530372674,34.45865733867187,61.554784784332085
0.615,2.3939342,20.097773530372674,34.45865733867187,61.691040836908556
0.616,2.3614457,20.13465828805099,34.45865733867187,61.691040836908556
0.617,2.364102,20.172355993324793,34.63263158376575,61.82094198826108
0.618,2.3662674,20.029831520894408,34.63263158376575,61.82094198826108
0.619,2.368965,20.029831520894408,34.63263158376575,61.935592643123876
0.62,2.3713226,20.05240458413619,34.63263158376575,61.935592643123876
0.621,2.3735878,20.090329143644475,34.57434825259312,61.97353166313218
0.622,2.3759065,20.090329143644475,34.57434825259312,62.05115261160948
0.623,2.3792205,20.10636183051362,34.57434825259312,62.05115261160948
0.624,2.3810008,20.143074211292646,34.57434825259312,62.16184731612067
0.625,2.3341396,20.143074211292646,34.74729267890584,62.16184731612067
0.626,2.3364315,20.181828079956432,34.74729267890584,62.10161481658748
0.627,2.3390791,20.180325559131568,34.74729267890584,62.10161481658748
0.628,2.341854,20.180325559131568,34.74729267890584,62.00123199758363
0.629,2.3452148,20.18680369346284,34.74729267890584,62.07100860178578
0.63,2.3474424,20.223137217827556,34.772967725499505,62.07100860178578
0.631,2.3500085,20.213515562168872,34.772967725499505,62.202369342962676
0.632,2.3517015,20.213515562168872,34.772967725499505,62.202369342962676
0.633,2.354155,20.24600088366254,34.772967725499505,62.336841817259945
0.634,2.3558936,20.28596931854026,34.6565909256971,62.336841817259945
0.635,2.35483,20.28596931854026,34.6565909256971,62.444563608208746
0.636,2.3529742,20.326158803797192,34.6565909256971,62.444563608208746
0.637,2.3560724,20.35920775335177,34.6565909256971,62.537801255335346
0.638,2.358421,20.35920775335177,34.8549195887167,62.61429275986174
0.639,2.361676,20.351031181868947,34.8549195887167,62.61429275986174
0.64,2.3610516,20.340624280559023,34.8549195887167,62.70464628809442
0.641,2.3635082,20.340624280559023,34.8549195887167,62.70464628809442
0.642,2.3657558,20.356444881316115,34.8854389488973,62.78904483942464
0.643,2.3473759,20.394889209015002,34.8854389488973,62.78904483942464
0.644,2.3497992,20.433533538105728,34.8854389488973,62.923951888636346
0.645,2.3512175,20.433533538105728,34.8854389488973,63.06994534272745
0.646,2.3536115,20.47286433498826,34.91664878694463,63.06994534272745
0.647,2.3555014,20.017296671032007,34.91664878694463,63.196385345623504
0.648,2.2965682,20.017296671032007,34.91664878694463,63.196385345623504
0.649,2.2992,20.053654815635674,34.91664878694463,63.34474191453805
0.65,2.3022087,20.06245054839661,34.95507607099832,63.34474191453805
0.651,2.3046577,20.06245054839661,34.95507607099832,63.459824916945394
0.652,2.3061254,20.07371902771495,34.95507607099832,63.209855706961065
0.653,2.285085,20.05193649718076,34.95507607099832,63.209855706961065
0.654,2.2876725,20.05193649718076,34.95507607099832,63.325217302751284
0.655,2.29008,20.089098198116602,35.120682776101205,63.325217302751284
0.656,2.2929952,20.1310528722774,35.120682776101205,63.419418450073486
0.657,2.2950613,20.1310528722774,35.120682776101205,63.419418450073486
0.658,2.2433462,20.102601737125408,35.120682776101205,63.54387339730894
0.659,2.2220905,20.14313935187346,35.3301544046249,63.54387339730894
0.66,2.2253935,19.501485530191854,35.3301544046249,63.669436246749335
0.661,2.2287219,19.501485530191854,35.3301544046249,63.59899528209113
0.662,2.2283869,19.540600204315407,35.3301544046249,63.59899528209113
0.663,2.223826,19.546270150297147,35.54257391574175,63.762211323002944
0.664,2.2257636,19.546270150297147,35.54257391574175,63.762211323002944
0.665,2.229049,19.587792116810686,35.54257391574175,63.92151601082764
0.666,2.2270744,19.629565556909018,35.54257391574175,63.92151601082764
0.667,2.230145,19.629565556909018,35.50523387819905,63.42038850520564
0.668,2.2319508,19.6699477888298,35.50523387819905,63.43439878331071
0.669,2.2354379,19.71013354169097,35.50523387819905,63.43439878331071
0.67,2.2380698,19.71013354169097,35.50523387819905,63.5097552238008
0.671,2.241529,19.752267572259942,35.680681436800874,63.5097552238008
0.672,2.24221,19.785116758875443,35.680681436800874,63.64250404045667
0.673,2.2445636,19.82854629860669,35.680681436800874,63.64250404045667
0.674,2.245502,19.82854629860669,35.680681436800874,63.71975769168448
0.675,2.2486875,19.872523639361408,35.81533300497954,63.798911844582456
0.676,2.2501066,19.88909945069691,35.81533300497954,63.798911844582456
0.677,2.2534792,19.88909945069691,35.81533300497954,63.38696126350613
0.678,2.256369,19.87439405630348,35.81533300497954,63.38696126350613
0.679,2.259396,19.835750243276017,35.81533300497954,63.46116533590258
0.68,2.2625241,19.835750243276017,35.95295790306369,63.46116533590258
0.681,2.2649016,19.879418251979043,35.95295790306369,63.225864066738225
0.682,2.26785,19.87492425674312,35.95295790306369,63.23207359520664
0.683,2.269455,19.87492425674312,35.95295790306369,63.23207359520664
0.684,2.273171,19.919864026054032,35.64809452428684,62.68479787202733
0.685,2.2759814,19.956825858448372,35.64809452428684,62.68479787202733
0.686,2.278986,19.79160655184347,35.64809452428684,62.80429435373785
0.687,2.2815275,19.79160655184347,35.64809452428684,62.80429435373785
0.6880000000000001,2.2853603,19.818284840500354,35.60377016495248,62.97088366771843
0.6890000000000001,2.2883556,19.859836106939657,35.60377016495248,62.97088366771843
0.6900000000000001,2.2844245,19.859836106939657,35.60377016495248,62.81675522347968
0.6910000000000001,2.2876887,19.90314287404298,35.60377016495248,62.55945653916587
0.6920000000000001,2.2907062,19.919874301669697,35.73012012640999,62.55945653916587
0.6930000000000001,2.293154,19.919874301669697,35.73012012640999,62.706371481647324
0.6940000000000001,2.2965603,19.965506221305176,35.73012012640999,62.706371481647324
0.6950000000000001,2.2996092,19.981526290221975,35.73012012640999,62.88715252195334
0.6960000000000001,2.2984388,19.981526290221975,35.97245469321507,62.88715252195334
0.6970000000000001,2.3013299,19.725264339910584,35.97245469321507,63.067311875494774
0.6980000000000001,2.3037043,19.772376290322082,35.97245469321507,61.21432220498007
0.6990000000000001,2.3067458,19.819701118599703,35.97245469321507,61.21432220498007
0.7000000000000001,2.3100288,19.819701118599703,36.01041223690454,61.15501725555134
0.7010000000000001,2.3137982,19.847346118227872,36.01041223690454,61.15501725555134
0.7020000000000001,2.3165848,19.192679584629538,36.01041223690454,61.30500795735958
0.7030000000000001,2.3174355,19.192679584629538,36.01041223690454,61.30500795735958
0.704,2.320425,19.22027669986161,36.01041223690454,60.98519797212826
0.705,2.3226507,19.264905041332668,36.014485681226105,61.13163993847667
0.706,2.3257828,19.264905041332668,36.014485681226105,61.13163993847667
0.707,2.3294423,19.277373253021263,36.014485681226105,60.9085862529941
0.708,2.3323858,19.319076112549766,36.014485681226105,60.9085862529941
0.709,2.3358254,19.319076112549766,35.99247781540338,61.075599344272355
0.71,2.3378508,19.155230869871573,35.99247781540338,61.075599344272355
0.711,2.3418608,19.20281247820815,35.99247781540338,61.095931783060514
0.712,2.3452692,19.20281247820815,35.99247781540338,61.095931783060514
0.713,2.3495927,19.20802008071224,35.93876166393898,61.10815567163294
0.714,2.3508165,19.23044909064591,35.93876166393898,61.21114345590912
0.715,2.3539476,19.276756183245556,35.93876166393898,61.21114345590912
0.716,2.3563516,19.276756183245556,35.93876166393898,61.19559169136624
0.717,2.359805,19.266306634926952,35.883381632256956,61.19559169136624
0.718,2.3625367,19.260882689698775,35.883381632256956,61.305210257996556
0.719,2.3667417,19.260882689698775,35.883381632256956,61.305210257996556
0.72,2.3705251,19.310459911354304,35.883381632256956,61.47018250807926
0.721,2.3738453,19.31911718374908,35.87629369783883,61.65415110494717
0.722,2.3777423,19.31911718374908,35.87629369783883,61.65415110494717
0.723,2.3811846,19.365553372628312,35.87629369783883,61.84880949666322
0.724,2.38552,19.414346436456817,35.87629369783883,61.84880949666322
0.725,2.3883283,19.414346436456817,36.11356891896599,61.98656923319532
0.726,2.3923526,19.463715005951734,36.11356891896599,61.98656923319532
0.727,2.396056,19.494089520249585,36.11356891896599,61.9323308202208
0.728,2.4001203,19.51480617417684,36.11356891896599,62.01773216809041
0.729,2.4032047,19.51480617417684,36.11356891896599,62.01773216809041
0.73,2.4062443,19.553189464780917,36.33079410306093,62.1904367509634
0.731,2.4093342,19.604190212491623,36.33079410306093,62.1904367509634
0.732,2.4134307,19.604190212491623,36.33079410306093,62.32943252885804
0.733,2.4168694,19.65708691163739,36.33079410306093,62.32943252885804
0.734,2.4212863,19.70838231599002,36.33945627072444,61.22335961109547
0.735,2.4248595,19.70838231599002,36.33945627072444,61.35605512871606
0.736,2.4272249,19.761462392896927,36.33945627072444,61.35605512871606
0.737,2.4312723,19.736075258964657,36.33945627072444,61.55607593069761
0.738,2.4353156,19.736075258964657,36.41690048795192,61.55607593069761
0.739,2.4385939,19.60385533546578,36.41690048795192,61.76363053915172
0.74,2.4428265,19.640970293382722,36.41690048795192,61.76363053915172
0.741,2.4473758,19.695699662730426,36.41690048795192,61.269862443875596
0.742,2.4514606,19.695699662730426,36.58823011398918,61.269862443875596
0.743,2.4563553,19.722279117303707,36.58823011398918,61.46278633264678
0.744,2.4599743,19.75938656719755,36.58823011398918,61.55563559811285
0.745,2.4650633,19.75938656719755,36.58823011398918,61.55563559811285
0.746,2.4675992,19.68619501958163,36.85777662751337,61.559382420838354
0.747,2.4725764,19.74235956320479,36.85777662751337,61.559382420838354
0.748,2.4761798,19.74235956320479,36.85777662751337,61.433874711333324
0.749,2.4806042,19.795925381851013,36.85777662751337,61.433874711333324
0.75,2.483807,19.75110869153453,37.16365512021286,60.84165414971299
0.751,2.487292,19.75110869153453,37.16365512021286,61.03729388762398
0.752,2.4916627,19.80340496467802,37.16365512021286,61.03729388762398
0.753,2.496365,19.701862236571323,37.16365512021286,61.19145880350257
0.754,2.5007186,19.75099148461827,37.16365512021286,61.19145880350257
0.755,2.5050497,19.75099148461827,37.47139795352122,61.40510839468782
0.756,2.509292,19.800496035742192,37.47139795352122,61.40510839468782
0.757,2.5136304,19.328263812434432,37.47139795352122,61.451753714029955
0.758,2.5182118,19.328263812434432,37.47139795352122,60.70031135291037
0.759,2.523566,18.101829578334247,37.593479491200945,60.70031135291037
0.76,2.52847,18.135559081152927,37.593479491200945,60.9136270928127
0.761,2.5330832,18.135559081152927,37.593479491200945,60.9136270928127
0.762,2.5377667,18.128193451710274,37.593479491200945,61.11828639183635
0.763,2.5416183,18.16730808127692,37.79339330270497,61.11828639183635
0.764,2.5466967,18.16730808127692,37.79339330270497,61.3456764553004
0.765,2.5513544,17.992474715144827,37.79339330270497,61.3456764553004
0.766,2.5569682,18.04132856016993,37.79339330270497,61.4129612138726
0.767,2.5614986,18.04132856016993,37.32048665450958,61.54801151171083
0.768,2.5673792,17.994567402258443,37.32048665450958,61.54801151171083
0.769,2.5718138,18.016168796454842,37.32048665450958,61.78237183312114
0.77,2.5771117,18.072060314925576,37.32048665450958,61.78237183312114
0.771,2.5820022,18.072060314925576,35.48702414098731,61.927912398825946
0.772,2.5877502,18.126913400496093,35.48702414098731,61.927912398825946
0.773,2.5918498,18.184517750013875,35.48702414098731,61.78079900669345
0.774,2.5977993,18.184517750013875,35.48702414098731,61.87036679423441
0.775,2.6027951,18.218174230431437,35.79810628451452,61.87036679423441
0.776,2.6082244,18.276424445068688,35.79810628451452,62.109970999217495
0.777,2.6129699,18.276424445068688,35.79810628451452,62.109970999217495
0.778,2.6191707,18.18541643364486,35.79810628451452,62.25081642618086
0.779,2.6238327,18.24156857940297,35.79810628451452,62.25081642618086
0.78,2.630095,18.24156857940297,36.063520892615486,62.491386382744736
0.781,2.6358697,18.297486845053918,36.063520892615486,62.6214331486922
0.782,2.640415,18.35499286006085,36.063520892615486,62.6214331486922
0.783,2.6465657,18.412679516964914,36.063520892615486,62.37620664394628
0.784,2.651806,18.412679516964914,36.19619717017584,62.37620664394628
0.785,2.6570363,17.878112215939606,36.19619717017584,62.631301852972946
0.786,2.6623814,17.74489495555088,36.19619717017584,62.631301852972946
0.787,2.6688879,17.74489495555088,36.19619717017584,62.85856267607618
0.788,2.656888,17.64641005018877,36.5202960539212,62.95949671101744
0.789,2.640505,16.782864145382312,36.5202960539212,62.95949671101744
0.79,2.6402903,16.782864145382312,36.5202960539212,63.19228115218395
0.791,2.6166694,16.562437608476337,36.5202960539212,63.19228115218395
0.792,2.6208131,16.615514131045124,36.60140845766033,62.56435893885219
0.793,2.6267698,16.615514131045124,36.60140845766033,62.56435893885219
0.794,2.6313815,16.632687239903426,36.60140845766033,62.819902416496554
0.795,2.6341836,16.686961558712923,36.60140845766033,62.819902416496554
0.796,2.6398468,16.67128693859015,36.654367181243195,62.42727732310868
0.797,2.646391,16.67128693859015,36.654367181243195,62.686684635608614
0.798,2.65143,16.648099865358247,36.654367181243195,62.686684635608614
0.799,2.6575887,16.707815976079942,36.654367181243195,62.64003075063594
0.8,2.6642597,16.707815976079942,34.92713279613012,62.64003075063594
0.801,2.669765,16.751215231081204,34.92713279613012,62.872910975338534
0.802,2.6750202,16.810083223672077,34.92713279613012,62.872910975338534
0.803,2.678388,16.810083223672077,34.92713279613012,63.11002140697248
